cnn_row,seq_id,fold,source,class_label,target_frame_path
1234,0042b483892db48907e04dbf69a049f6,train,training,left-turn,data/processed/waymo_e2e/training/0042b483892db48907e04dbf69a049f6_139.npz
1235,e0dd247c92d566815695c62e8e8f17d2,train,training,straight,data/processed/waymo_e2e/training/e0dd247c92d566815695c62e8e8f17d2_31.npz
1236,0d94d2a36405c21b1fc19601c41e8d23,train,val,straight,data/processed/waymo_e2e/val/0d94d2a36405c21b1fc19601c41e8d23_11.npz
1237,1fed79ef71913bf478caf28ba1251b07,train,training,straight,data/processed/waymo_e2e/training/1fed79ef71913bf478caf28ba1251b07_29.npz
1238,bcc5d960bb306001892a4acd78ee85cd,train,training,right-turn,data/processed/waymo_e2e/training/bcc5d960bb306001892a4acd78ee85cd_59.npz
1239,88e91cdc725fc9e7c01cf3b5f97a4d6d,train,training,right-turn,data/processed/waymo_e2e/training/88e91cdc725fc9e7c01cf3b5f97a4d6d_79.npz
1240,d174b05452e517f01571954b98e5e91d,train,val,right-turn,data/processed/waymo_e2e/val/d174b05452e517f01571954b98e5e91d_137.npz
1241,f12b82eaa7acaeb7dacc9d945606a46a,train,training,straight,data/processed/waymo_e2e/training/f12b82eaa7acaeb7dacc9d945606a46a_29.npz
1242,6928c602c72f1be12c34bba95bb22a37,train,training,left-turn,data/processed/waymo_e2e/training/6928c602c72f1be12c34bba95bb22a37_157.npz
1243,0bd5fa653c6a1443f3a6efe08412506e,train,training,straight,data/processed/waymo_e2e/training/0bd5fa653c6a1443f3a6efe08412506e_30.npz
1244,f728d48b0af90ea21d7aa1c959380f38,train,training,straight,data/processed/waymo_e2e/training/f728d48b0af90ea21d7aa1c959380f38_136.npz
1245,21ea350a1c7627681357d34fdf1fa74f,train,training,left-turn,data/processed/waymo_e2e/training/21ea350a1c7627681357d34fdf1fa74f_30.npz
1246,063ad136f168a4e7f34c9210250612e7,train,training,straight,data/processed/waymo_e2e/training/063ad136f168a4e7f34c9210250612e7_30.npz
1247,845032ecea8502abc8bcfb630d05513e,train,val,left-turn,data/processed/waymo_e2e/val/845032ecea8502abc8bcfb630d05513e_175.npz
1248,d77fbf1c01740642dd79f2626e1ecd60,train,training,right-turn,data/processed/waymo_e2e/training/d77fbf1c01740642dd79f2626e1ecd60_29.npz
1249,83203ee5895f0b012395c882be0bdb85,train,training,straight,data/processed/waymo_e2e/training/83203ee5895f0b012395c882be0bdb85_30.npz
1250,9c461c130e4772a3cfa5f52b1407109f,train,training,straight,data/processed/waymo_e2e/training/9c461c130e4772a3cfa5f52b1407109f_30.npz
1251,5a72519cde3d4ae1fd2b308ddc09cbbd,train,training,right-turn,data/processed/waymo_e2e/training/5a72519cde3d4ae1fd2b308ddc09cbbd_135.npz
1252,522da28d44bc0301f435f80a94962687,train,training,right-turn,data/processed/waymo_e2e/training/522da28d44bc0301f435f80a94962687_227.npz
1253,52a64e46a41cab4ab2a31802851ffb40,train,training,straight,data/processed/waymo_e2e/training/52a64e46a41cab4ab2a31802851ffb40_31.npz
1254,8cf69f39bffb9bc4d34f491757e412f8,train,training,left-turn,data/processed/waymo_e2e/training/8cf69f39bffb9bc4d34f491757e412f8_126.npz
1255,146e7868f8cbeb04642fb2ddae19d5cd,train,training,left-turn,data/processed/waymo_e2e/training/146e7868f8cbeb04642fb2ddae19d5cd_230.npz
1256,986c3caf451c856314ba9c6a5ed5b7bf,train,training,straight,data/processed/waymo_e2e/training/986c3caf451c856314ba9c6a5ed5b7bf_30.npz
1257,2bd56ad18f3aa9e1c12d0637c5841b78,train,training,straight,data/processed/waymo_e2e/training/2bd56ad18f3aa9e1c12d0637c5841b78_29.npz
1258,26a537f685e2e6ab411c855043991b3d,train,training,straight,data/processed/waymo_e2e/training/26a537f685e2e6ab411c855043991b3d_30.npz
1259,9526b433b10847e33db125af036acd94,train,val,straight,data/processed/waymo_e2e/val/9526b433b10847e33db125af036acd94_31.npz
1260,609a245346eae6b23c1d3626c0c64eaa,train,training,straight,data/processed/waymo_e2e/training/609a245346eae6b23c1d3626c0c64eaa_29.npz
1261,9c9ee8383e068988d8e1a2228bbf200b,train,training,straight,data/processed/waymo_e2e/training/9c9ee8383e068988d8e1a2228bbf200b_30.npz
1262,b3fd754081977185b314c83a1211a26d,train,training,straight,data/processed/waymo_e2e/training/b3fd754081977185b314c83a1211a26d_30.npz
1263,c5fe7ce6fbd912f519737e45b7fbfbb7,train,training,left-turn,data/processed/waymo_e2e/training/c5fe7ce6fbd912f519737e45b7fbfbb7_64.npz
1264,541eec327aa648ae18e1748ca9e72254,train,training,left-turn,data/processed/waymo_e2e/training/541eec327aa648ae18e1748ca9e72254_122.npz
1265,edd75a8835f26225f7034074a0c8f574,train,training,right-turn,data/processed/waymo_e2e/training/edd75a8835f26225f7034074a0c8f574_134.npz
1266,8e3c3e2e983b46611a624067398b4c95,train,training,straight,data/processed/waymo_e2e/training/8e3c3e2e983b46611a624067398b4c95_31.npz
1267,8a9a879d8cdf3ffe9f7e9aa2b8b57db5,train,training,right-turn,data/processed/waymo_e2e/training/8a9a879d8cdf3ffe9f7e9aa2b8b57db5_128.npz
1268,40a06e079b7cef1ef9d45a63a1105815,train,training,straight,data/processed/waymo_e2e/training/40a06e079b7cef1ef9d45a63a1105815_30.npz
1269,101593606ff680773376c83e67dfd085,train,val,straight,data/processed/waymo_e2e/val/101593606ff680773376c83e67dfd085_10.npz
1270,a6822a70447af4569b0f988f666eabb2,train,training,left-turn,data/processed/waymo_e2e/training/a6822a70447af4569b0f988f666eabb2_125.npz
1271,90ea03080e0d0926fc7c46182ada68ee,train,training,right-turn,data/processed/waymo_e2e/training/90ea03080e0d0926fc7c46182ada68ee_70.npz
1272,80d911b579aea359e12b28cce5ed8700,train,training,straight,data/processed/waymo_e2e/training/80d911b579aea359e12b28cce5ed8700_112.npz
1273,1c5fb2c33eab29d9f262ab6a85e9caa2,train,training,straight,data/processed/waymo_e2e/training/1c5fb2c33eab29d9f262ab6a85e9caa2_30.npz
1274,8069aca81e4e489772112abbc731f42d,train,training,right-turn,data/processed/waymo_e2e/training/8069aca81e4e489772112abbc731f42d_11.npz
1275,262e00554925cca1cf924ed5ea430d66,train,val,right-turn,data/processed/waymo_e2e/val/262e00554925cca1cf924ed5ea430d66_137.npz
1276,28e5ed641cf8cedb115607af063c0bae,train,training,straight,data/processed/waymo_e2e/training/28e5ed641cf8cedb115607af063c0bae_110.npz
1277,1ef64de69cd77d33bb1a394ac1a8856c,train,training,straight,data/processed/waymo_e2e/training/1ef64de69cd77d33bb1a394ac1a8856c_29.npz
1278,79a3f6fac6431688c4d16c3d1a257c82,train,training,straight,data/processed/waymo_e2e/training/79a3f6fac6431688c4d16c3d1a257c82_9.npz
1279,c6ef053617317dbef9e494bf2704cd1b,train,training,right-turn,data/processed/waymo_e2e/training/c6ef053617317dbef9e494bf2704cd1b_197.npz
1280,5cc285613c15ac5d461d3bdcdb2654a4,train,val,left-turn,data/processed/waymo_e2e/val/5cc285613c15ac5d461d3bdcdb2654a4_29.npz
1281,2b9682854a8be54819ec219c4091cea9,train,training,right-turn,data/processed/waymo_e2e/training/2b9682854a8be54819ec219c4091cea9_160.npz
1282,9480ffccbcaa26d0edb7b69ac32f7ac5,train,training,straight,data/processed/waymo_e2e/training/9480ffccbcaa26d0edb7b69ac32f7ac5_29.npz
1283,0debfe98b7d0c1bf95e1da39245fa525,train,training,straight,data/processed/waymo_e2e/training/0debfe98b7d0c1bf95e1da39245fa525_30.npz
1284,53ce363ce589d19f746a296cd8d81dff,train,val,right-turn,data/processed/waymo_e2e/val/53ce363ce589d19f746a296cd8d81dff_103.npz
1285,138efd1466bd62f96844133e6036d252,train,training,straight,data/processed/waymo_e2e/training/138efd1466bd62f96844133e6036d252_10.npz
1286,442f2f5e995b6052b507794269250831,train,training,right-turn,data/processed/waymo_e2e/training/442f2f5e995b6052b507794269250831_30.npz
1287,e19100097ddae853c0e110e2c452401b,train,training,right-turn,data/processed/waymo_e2e/training/e19100097ddae853c0e110e2c452401b_191.npz
1288,d770776e1cd749fc16f774784f54aa08,train,training,straight,data/processed/waymo_e2e/training/d770776e1cd749fc16f774784f54aa08_29.npz
1289,9e5138b436e6ad7ad49cc3273947a1c7,train,val,right-turn,data/processed/waymo_e2e/val/9e5138b436e6ad7ad49cc3273947a1c7_188.npz
1290,83bea2efd2273085eed62d065d964093,train,training,straight,data/processed/waymo_e2e/training/83bea2efd2273085eed62d065d964093_30.npz
1291,91363d23ce6a357eb20517e511f06307,train,training,straight,data/processed/waymo_e2e/training/91363d23ce6a357eb20517e511f06307_30.npz
1292,ac60422fa8ff502073e4d149e34dbfe7,train,val,right-turn,data/processed/waymo_e2e/val/ac60422fa8ff502073e4d149e34dbfe7_141.npz
1293,5aeb93f84ecb94f5fd79873fc2baef92,train,training,right-turn,data/processed/waymo_e2e/training/5aeb93f84ecb94f5fd79873fc2baef92_120.npz
1294,7b8156ca7461a6a47ce795f742c675ff,train,training,straight,data/processed/waymo_e2e/training/7b8156ca7461a6a47ce795f742c675ff_63.npz
1295,b85e1d056c25eef736b428d6a56c3338,train,training,straight,data/processed/waymo_e2e/training/b85e1d056c25eef736b428d6a56c3338_57.npz
1296,6da6d10808633154702c238b489579f2,train,val,right-turn,data/processed/waymo_e2e/val/6da6d10808633154702c238b489579f2_78.npz
1297,f40ac895f1a209ff29ac4fc06b43b8eb,train,training,straight,data/processed/waymo_e2e/training/f40ac895f1a209ff29ac4fc06b43b8eb_10.npz
1298,d708ae19b947725fa73209b1d6167879,train,val,straight,data/processed/waymo_e2e/val/d708ae19b947725fa73209b1d6167879_11.npz
1299,a9531d2b707f75a117280553930f312d,train,val,straight,data/processed/waymo_e2e/val/a9531d2b707f75a117280553930f312d_10.npz
1300,b3c4404e2b76451cc481788af624b78d,train,training,straight,data/processed/waymo_e2e/training/b3c4404e2b76451cc481788af624b78d_30.npz
1301,48828a351d15b812bfcf5405d9ec995d,train,training,straight,data/processed/waymo_e2e/training/48828a351d15b812bfcf5405d9ec995d_30.npz
1302,f10b33b8f7a608f78650f27a2552f1f1,train,training,straight,data/processed/waymo_e2e/training/f10b33b8f7a608f78650f27a2552f1f1_29.npz
1303,ad58476e67ef355a35f3e5e3530587f2,train,training,right-turn,data/processed/waymo_e2e/training/ad58476e67ef355a35f3e5e3530587f2_31.npz
1304,fedb5012a62e2baa63e1261be3c44f72,train,training,straight,data/processed/waymo_e2e/training/fedb5012a62e2baa63e1261be3c44f72_120.npz
1305,9b2ed83be4604830b0071e6da3412b46,train,training,right-turn,data/processed/waymo_e2e/training/9b2ed83be4604830b0071e6da3412b46_137.npz
1306,3f7814ab09f452ef42c958a1531b1ef4,train,training,straight,data/processed/waymo_e2e/training/3f7814ab09f452ef42c958a1531b1ef4_10.npz
1307,e307a9702be541141aacff5db0945de5,train,training,left-turn,data/processed/waymo_e2e/training/e307a9702be541141aacff5db0945de5_71.npz
1308,4e92684362c838dc0a690421f3046c66,train,training,straight,data/processed/waymo_e2e/training/4e92684362c838dc0a690421f3046c66_30.npz
1309,3991d50b91f302c55197eea33fc8bb71,train,training,left-turn,data/processed/waymo_e2e/training/3991d50b91f302c55197eea33fc8bb71_174.npz
1310,43fe05892988e26b99aef92b4ec32df0,train,training,straight,data/processed/waymo_e2e/training/43fe05892988e26b99aef92b4ec32df0_11.npz
1311,c6364ff29aee952c064907f8c689a86b,train,training,straight,data/processed/waymo_e2e/training/c6364ff29aee952c064907f8c689a86b_102.npz
1312,f0655b6a579d085bd5725e90ab98ad0c,train,training,straight,data/processed/waymo_e2e/training/f0655b6a579d085bd5725e90ab98ad0c_43.npz
1313,6f193add639f9687274ca7f5228415d3,train,training,left-turn,data/processed/waymo_e2e/training/6f193add639f9687274ca7f5228415d3_167.npz
1314,b08d55fd1c041741a487b77aac7da208,train,training,straight,data/processed/waymo_e2e/training/b08d55fd1c041741a487b77aac7da208_10.npz
1315,f91c1390c644dae7cc98356ca5bdc2d0,train,training,straight,data/processed/waymo_e2e/training/f91c1390c644dae7cc98356ca5bdc2d0_109.npz
1316,10bb8abfbe70eb12ab188d994f4e6150,train,val,left-turn,data/processed/waymo_e2e/val/10bb8abfbe70eb12ab188d994f4e6150_163.npz
1317,6d16c986acb4a164091375c3038c9d12,train,training,right-turn,data/processed/waymo_e2e/training/6d16c986acb4a164091375c3038c9d12_65.npz
1318,49eb73682e180aff9f960761ec27e62b,train,training,right-turn,data/processed/waymo_e2e/training/49eb73682e180aff9f960761ec27e62b_178.npz
1319,7123a45605c1ca347202c04d645026ba,train,training,straight,data/processed/waymo_e2e/training/7123a45605c1ca347202c04d645026ba_9.npz
1320,0490105184974595c9190e853f0c93f2,train,training,left-turn,data/processed/waymo_e2e/training/0490105184974595c9190e853f0c93f2_222.npz
1321,67752cd18ac39229622bde7e9cefaece,train,training,straight,data/processed/waymo_e2e/training/67752cd18ac39229622bde7e9cefaece_11.npz
1322,fca8dbfb6468d96a5e1d4fb784dc2954,train,training,right-turn,data/processed/waymo_e2e/training/fca8dbfb6468d96a5e1d4fb784dc2954_29.npz
1323,1d5dfc6bb3736d71351720ae0b58a21c,train,val,straight,data/processed/waymo_e2e/val/1d5dfc6bb3736d71351720ae0b58a21c_11.npz
1324,a856bc86b25e5fe7da3ec082d4b406c4,train,training,straight,data/processed/waymo_e2e/training/a856bc86b25e5fe7da3ec082d4b406c4_137.npz
1325,3a0614e01e50c8ab796043e6dd266e77,train,training,left-turn,data/processed/waymo_e2e/training/3a0614e01e50c8ab796043e6dd266e77_159.npz
1326,a7ff119946fec688ae28ced6dd3771c4,train,training,right-turn,data/processed/waymo_e2e/training/a7ff119946fec688ae28ced6dd3771c4_30.npz
1327,4cc72794cfb0f4d1eff06bb3c3ab3e54,train,training,left-turn,data/processed/waymo_e2e/training/4cc72794cfb0f4d1eff06bb3c3ab3e54_161.npz
1328,600f3f2645ec8a40d8328aaeed7922ea,train,training,straight,data/processed/waymo_e2e/training/600f3f2645ec8a40d8328aaeed7922ea_30.npz
1329,269c1f34e1a6c83a80e0f85244b31656,train,training,straight,data/processed/waymo_e2e/training/269c1f34e1a6c83a80e0f85244b31656_29.npz
1330,a62e300f60147160412c8788bf15a617,train,training,straight,data/processed/waymo_e2e/training/a62e300f60147160412c8788bf15a617_30.npz
1331,a53176b07ad432affda912ef26737f02,train,val,right-turn,data/processed/waymo_e2e/val/a53176b07ad432affda912ef26737f02_148.npz
1332,fd764f285b1a8f4b3e5840c76636a1fe,train,training,right-turn,data/processed/waymo_e2e/training/fd764f285b1a8f4b3e5840c76636a1fe_154.npz
1333,04fcff6d002a8cc76666a30f7bde20b2,train,val,straight,data/processed/waymo_e2e/val/04fcff6d002a8cc76666a30f7bde20b2_30.npz
1334,e7e3db0d08bfc7dfb93af489a5a5686c,train,training,straight,data/processed/waymo_e2e/training/e7e3db0d08bfc7dfb93af489a5a5686c_31.npz
1335,1598bb20a14310904c47a379f7d8e31f,train,training,straight,data/processed/waymo_e2e/training/1598bb20a14310904c47a379f7d8e31f_197.npz
1336,8da82d06e0e498667dcfeb84bddc4d4e,train,training,straight,data/processed/waymo_e2e/training/8da82d06e0e498667dcfeb84bddc4d4e_31.npz
1337,dee9a4f6bc504f8e72b045700dac104e,train,training,straight,data/processed/waymo_e2e/training/dee9a4f6bc504f8e72b045700dac104e_30.npz
1338,74b03f6fa2507d6561b87eaab3661624,train,training,left-turn,data/processed/waymo_e2e/training/74b03f6fa2507d6561b87eaab3661624_81.npz
1339,47bd067ea4b3398b0cd5a32eb2188633,train,training,left-turn,data/processed/waymo_e2e/training/47bd067ea4b3398b0cd5a32eb2188633_199.npz
1340,c7b8cf508e356aead64a5c6e22502879,train,training,straight,data/processed/waymo_e2e/training/c7b8cf508e356aead64a5c6e22502879_29.npz
1341,4abdd8c60e93fee54de18179a7f632f1,train,training,straight,data/processed/waymo_e2e/training/4abdd8c60e93fee54de18179a7f632f1_9.npz
1342,40edca27477839f1b5b80a3ce4ba4327,train,training,left-turn,data/processed/waymo_e2e/training/40edca27477839f1b5b80a3ce4ba4327_137.npz
1343,0ff9ae47296712107b1d9d70ea1ca5be,train,training,right-turn,data/processed/waymo_e2e/training/0ff9ae47296712107b1d9d70ea1ca5be_195.npz
1344,4c0dbe21ee85e541ccb13bc49436c6c1,train,training,left-turn,data/processed/waymo_e2e/training/4c0dbe21ee85e541ccb13bc49436c6c1_31.npz
1345,cadeb147d4bb3a4bff34104d765c82e2,train,val,right-turn,data/processed/waymo_e2e/val/cadeb147d4bb3a4bff34104d765c82e2_188.npz
1346,06a7410008b8aac7b106df7252a983f0,train,training,straight,data/processed/waymo_e2e/training/06a7410008b8aac7b106df7252a983f0_11.npz
1347,e15d7ca56ee6f7889216a557995fe44c,train,training,straight,data/processed/waymo_e2e/training/e15d7ca56ee6f7889216a557995fe44c_30.npz
1348,dc14ebcb0f831fed5c89547aa7049bac,train,val,right-turn,data/processed/waymo_e2e/val/dc14ebcb0f831fed5c89547aa7049bac_202.npz
1349,1c606b71cbbb08251345d152bd5d4d4b,train,val,straight,data/processed/waymo_e2e/val/1c606b71cbbb08251345d152bd5d4d4b_114.npz
1350,57357cc6cd69dcdb82ff8772cf876a3e,train,training,straight,data/processed/waymo_e2e/training/57357cc6cd69dcdb82ff8772cf876a3e_30.npz
1351,69ecee9c4ae3c6d867fab574c6b38d8a,train,training,straight,data/processed/waymo_e2e/training/69ecee9c4ae3c6d867fab574c6b38d8a_120.npz
1352,0ca277981df684ccbd640b318348ad9e,train,training,straight,data/processed/waymo_e2e/training/0ca277981df684ccbd640b318348ad9e_31.npz
1353,7431bf0aeb77803637d15badb5eebc2f,train,training,right-turn,data/processed/waymo_e2e/training/7431bf0aeb77803637d15badb5eebc2f_138.npz
1354,b1d4355dcf23772c4eb6f19ba185e42e,train,training,left-turn,data/processed/waymo_e2e/training/b1d4355dcf23772c4eb6f19ba185e42e_156.npz
1355,051b4464459ec44e35fe60785ee16a85,train,training,straight,data/processed/waymo_e2e/training/051b4464459ec44e35fe60785ee16a85_29.npz
1356,3e14f2dfc6c268c2755dfc48722b0e0d,train,training,left-turn,data/processed/waymo_e2e/training/3e14f2dfc6c268c2755dfc48722b0e0d_166.npz
1357,bf6f7bf6aefa799e4daa947ed0eeb7fb,train,training,straight,data/processed/waymo_e2e/training/bf6f7bf6aefa799e4daa947ed0eeb7fb_125.npz
1358,ced048a8b0eb7e6ddf6791c4fc4f9640,train,training,straight,data/processed/waymo_e2e/training/ced048a8b0eb7e6ddf6791c4fc4f9640_29.npz
1359,df9b1e04ea8bff3601841004148f0e97,train,training,left-turn,data/processed/waymo_e2e/training/df9b1e04ea8bff3601841004148f0e97_31.npz
1360,e106f1afddfcba8823e719e55fd54242,train,training,straight,data/processed/waymo_e2e/training/e106f1afddfcba8823e719e55fd54242_30.npz
1361,0bffa59f2a5d4141f6ea1a34d4bd029e,train,training,straight,data/processed/waymo_e2e/training/0bffa59f2a5d4141f6ea1a34d4bd029e_9.npz
1362,9046d9fa368f5c7fd790cd2593a01109,train,training,right-turn,data/processed/waymo_e2e/training/9046d9fa368f5c7fd790cd2593a01109_139.npz
1363,ba0ec06f7a59663e92b831099154a32b,train,training,straight,data/processed/waymo_e2e/training/ba0ec06f7a59663e92b831099154a32b_30.npz
1364,58c5a51c73384f9c0f1b91df77959bdf,train,training,right-turn,data/processed/waymo_e2e/training/58c5a51c73384f9c0f1b91df77959bdf_197.npz
1365,4b390f75983c892cbb4144d5af260054,train,val,straight,data/processed/waymo_e2e/val/4b390f75983c892cbb4144d5af260054_9.npz
1366,ca9e48f90861b986fa028943e0fe4ca1,train,training,straight,data/processed/waymo_e2e/training/ca9e48f90861b986fa028943e0fe4ca1_29.npz
1367,dfd6e5dccb25fed9d20ec0b2c94bef13,train,val,right-turn,data/processed/waymo_e2e/val/dfd6e5dccb25fed9d20ec0b2c94bef13_163.npz
1368,eb674b2f2ce258f53e2024535677f9c9,train,training,left-turn,data/processed/waymo_e2e/training/eb674b2f2ce258f53e2024535677f9c9_199.npz
1369,6b684ef0d4179b9367a55bf9b7cdc55d,train,val,left-turn,data/processed/waymo_e2e/val/6b684ef0d4179b9367a55bf9b7cdc55d_11.npz
1370,ea521034d81c263866938b5e8e0dd279,train,training,left-turn,data/processed/waymo_e2e/training/ea521034d81c263866938b5e8e0dd279_145.npz
1371,899a93c5e7a584b7903a16d4d1133c3a,train,training,straight,data/processed/waymo_e2e/training/899a93c5e7a584b7903a16d4d1133c3a_30.npz
1372,f70628a3233d1a6f2e992cb1c7190308,train,training,right-turn,data/processed/waymo_e2e/training/f70628a3233d1a6f2e992cb1c7190308_121.npz
1373,be8984758fc6fd263206d42e57b83cce,train,training,straight,data/processed/waymo_e2e/training/be8984758fc6fd263206d42e57b83cce_11.npz
1374,b2639a5cad2274a6df14516510d5b730,train,training,straight,data/processed/waymo_e2e/training/b2639a5cad2274a6df14516510d5b730_30.npz
1375,18c0ae126c6652d0ba9e03dbc2043046,train,training,straight,data/processed/waymo_e2e/training/18c0ae126c6652d0ba9e03dbc2043046_30.npz
1376,1cedf70d27f8efaa2881587849d7134a,val,training,left-turn,data/processed/waymo_e2e/training/1cedf70d27f8efaa2881587849d7134a_172.npz
1377,eb76b10c25148e0587398b9bdbb78871,val,training,right-turn,data/processed/waymo_e2e/training/eb76b10c25148e0587398b9bdbb78871_115.npz
1378,afd7afd2fd7fe02b65210917a8b65da5,val,training,straight,data/processed/waymo_e2e/training/afd7afd2fd7fe02b65210917a8b65da5_30.npz
1379,37ba76345836e5566857780c1b14b006,val,training,straight,data/processed/waymo_e2e/training/37ba76345836e5566857780c1b14b006_29.npz
